INFO  2019-07-14 15:53:23,796 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 54.6542ms 200 text/css
INFO  2019-07-14 15:53:23,797 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/animate.css/animate.css?v=00w68NO3TLuHjKRHJmjrrgJBDtG_6OhbJEu1gtHcsuo  
INFO  2019-07-14 15:53:23,798 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/font-awesome/css/font-awesome.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\font-awesome\css\font-awesome.css'
INFO  2019-07-14 15:53:23,798 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.0035ms 200 text/css
INFO  2019-07-14 15:53:23,798 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/jquery/dist/jquery.js?v=DZAnKJ_6XZ9si04Hgrsxu_8s717jcIzLy3oi35EouyE  
INFO  2019-07-14 15:53:23,803 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\css\style.css'
INFO  2019-07-14 15:53:23,803 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 16.4785ms 200 text/css
INFO  2019-07-14 15:53:23,803 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/json2/json2.js?v=EZJ68U7eUi8uSP0MRRUalYten2eOlhREE9kJOIbIeYg  
INFO  2019-07-14 15:53:23,803 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/animate.css/animate.css'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\animate.css\animate.css'
INFO  2019-07-14 15:53:23,803 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 6.3612ms 200 text/css
INFO  2019-07-14 15:53:23,804 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery/dist/jquery.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\jquery\dist\jquery.js'
INFO  2019-07-14 15:53:23,804 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/json2/json2.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\json2\json2.js'
INFO  2019-07-14 15:53:23,804 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.2449ms 200 application/javascript
INFO  2019-07-14 15:53:23,804 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 6.1814ms 200 application/javascript
INFO  2019-07-14 15:53:23,805 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/jquery-validation/dist/jquery.validate.js?v=KuzD50lDGNI5jq_ipt4hwDpSJk3fhseTR1jdvaBoZLs  
